time,text,user,followers,city,country
09:13:16,Hope you're all keeping warm and safe and hope lots of beautiful record-loving friendships are blossoming in queues all over the UK! #RSD17,mgambilwa,1271,Mwanza,Tanzania
09:13:27,Nice to see proper record hunter's in first thing. All sales so far no #RSD swag.  #RSD17 #noflipping,clampdownrecmcr,804,Manchester,United Kingdom
09:13:44,How to Survive #recordstoreday2017 - a blog. https://t.co/mmXtG88wz3#RSD17 #rsd2017 #vinylrecords #vinyl #music #vinylcollector #thecure,TomAngel1,6971,Lewisham,United Kingdom
09:14:30,Think I'm going back to bed after getting up early for #RSD17 https://t.co/kIty7PBJta,Rakey,585,Shrivenham,United Kingdom
09:14:48,And @AmazonUK as well #bowiepromo #bowiecrackedactor https://t.co/EFkBNf1Mkg,clampdownrecmcr,804,Manchester,United Kingdom
09:15:09,A special early morning treat for @RSDUK shoppers at @residentmusic - in-store performances from @hollymacve and… https://t.co/OjBcHkUvzP,jamiemacphotos,292,Brighton,United Kingdom
09:15:53,@thethe brilliant #RSD17 https://t.co/GLEITYxGb9,the_HYPE_2010,45,Louth,United Kingdom
09:16:21,Success!! #RSD17,KJ_TheSmiths,345,Coventry,United Kingdom
09:17:31,In the market for some new #vinyl at #RecordStoreDay today - hit me up with any suggestions! #RSD17,SheenaMadden,2078,Dublin City,Ireland
09:17:39,Love  #RSD17 https://t.co/8D6mNmtbKQ,ModGav59,67,Ashford,United Kingdom
09:18:28,Love your local record store... @RSDUK at @residentmusic this morning. #RSD17 #brighton #RecordStoreDay… https://t.co/PxI4VJzYMR,jamiemacphotos,292,Brighton,United Kingdom
09:18:38,"Happy 10th anniversary @RSDUK, #local #independent record shops #RSD17",Evi1Geniu5,517,Grimsby,United Kingdom
09:19:36,⒈ #EarthDay⒉ #RSD17⒊ Michele Scarponi⒋ #marchforscience⒌ Eric Pickles2017/4/22 10:15 BST #trndnl https://t.co/do7Hdxwcnc,trendinaliaGB,8522,London,United Kingdom
09:20:25,"To celebrate #RecordStoreDay we've designed a #PosterittyStyle album sleeve quiz, can you name the band/artist and… https://t.co/7GQAkZ8JXp",posteritty,7464,Sheffield,United Kingdom
09:20:35,Don't miss @weddingwhatever play at 6pm @common_bar in Manchester for @PiccadillyRecs #RSD17 🎉 https://t.co/Rr9ZiaCR2x,clementinelaura,282,Manchester,United Kingdom
09:21:02,Soooo happy!!! #RSD17 https://t.co/lzFVDHnnHh,luluphooey,194,Troon,United Kingdom
09:21:12,"I'm so British, I've been queuing for 1hr 40 #RSD17",JackClements93,38,Portsmouth,United Kingdom
09:22:19,#rsd17 is now trending in #Norwichhttps://t.co/FdIxC1bJtW https://t.co/fWZRx8Gcfe,TrendsNorwich,384,Norwich,United Kingdom
09:22:32,"Papped whilst being a total gramps, catching 40 winks under a blanket in my chair 😂 #rsd2017 #vinylexchange https://t.co/cLHcViV96Y",roomfordisaster,20,Manchester,United Kingdom
09:23:39,Record Store Day (It Is)!! Vandaag om  14:00 @Broese_utrecht met @ingmarheytze #RSD17 #bewilder #ingmarheytze… https://t.co/X3ywQFlx26,bewildertheband,965,Utrecht,The Netherlands
09:24:02,(semi) Success! 😄 #RSD17 https://t.co/9kXc2F8PRc,BecEvans,455,East,United Kingdom
09:24:16,Thirst Quenched. #RSD17 https://t.co/46u6PYbCEV,david96williams,141,Manchester,United Kingdom
09:25:48,Big thanks to the team @Monorail_Music for this morning haul and the cakes @RSDUK #RSD17 https://t.co/LGQmuQJ5ZP,tartan_mac,176,Airdrie,United Kingdom
09:26:09,Done! Terima kasih @EffRecs utk tycho #rsd17 #recordstoreday @ Teenage Head Records https://t.co/pMeTn1M7rd,noorazrie,726,Damansara,Malaysia
09:26:43,Utrecht! Record Store Day (It Is)!Vandaag om 14:00 @Broese_utrecht met @ingmarheytze #RSD17 #ingmarheytze #broese… https://t.co/pyWGXAKgad,MauritsWesterik,2152,Utrecht,The Netherlands
09:26:49,Happy RSD!!! https://t.co/rZcSndj6fa,ericswifetara,987,Paddington,United Kingdom
09:27:46,"@bastilledan ❤ Looks amazing, sounds amazing. 'I am ho-o-olding on for dear life' #RSD17 #comfortofstrangers https://t.co/zbcEY7GXEM",Katey5678,2575,Sheffield,United Kingdom
09:28:00,Copped my @RAMrecordsltd trilogy box set at @RSDUK thanks to @MarrsPlectrum! #RSD17 https://t.co/TQtXSGhLCX,lukemyersdj,673,Peterborough,United Kingdom
09:28:08,"On Friday 21, #RSD17 was Trending Topic in Nottingham for 20 hours: https://t.co/2j3osvNwRd #trndnl",trendinaliaNQT,214,Nottingham,Reino Unido
09:28:16,"To celebrate #RecordStoreDay we've designed a #PosterittyStyle album sleeve quiz, can you name the band/artist and… https://t.co/glqn5106Ol",posteritty,7464,Sheffield,United Kingdom
09:29:00,Happy #recordstoreday2017 everyone! We tell the story of @spillersrecords in our gallery...oldest record shop in th… https://t.co/BbLkMxZVSi,thecardiffstory,8532,Wales,United Kingdom
09:29:24,@BandanteBand live @RoughTrade West London today at 3pm #RSD17 #RecordStoreDay #recordstoreday2017 #roughtradewesthttps://t.co/7XuvMwquKO,BandanteBand,81,London,United Kingdom
09:29:34,I'm in love #RSD17 @thecribs https://t.co/3fouq9OOH7,samjamfamsam,526,Pontypool,United Kingdom
09:30:16,This musical format reverse evolution baffles me. It is demonstrably the case that:Digital &gt; CDs &gt; Vinyl #RSD17,rjcopley,212,Sheffield,United Kingdom
09:30:40,Well worth the early start to Replay Records Grimsby this morning #nowplaying @thecadillac3 #RSD17 #live #vinyl https://t.co/OtibQtZFFq,StephenHowden,385,Hessle,United Kingdom
09:31:04,@Spinning_Discs @RSDUK Thanks Martin and the team for a fabulous #RSD17 experience. Organised and orderly. Already… https://t.co/vi0jkJXne5,Katey5678,2575,Sheffield,United Kingdom
09:31:32,Managed to get Strawberry Fields Forever/Penny Lane - possibly the greatest single of all time #RSD17 https://t.co/6169F2vGFt,jameslayhe,269,East Midlands,United Kingdom
09:32:01,"A very happy record store day, #RSD17 - everybody. Get the vinyl + those decks out. 👍🏻#VCSMedia 🎶 https://t.co/N5wZmiNtZO",VCSCymru,3873,Cardiff,United Kingdom
09:32:07,"It's gotta be coloured, transparent, hexagon shaped, have a pic or include a hologram when played, otherwise what's the point?! #RSD17",iamfabish,1048,Lambeth,United Kingdom
09:32:16,Turns out my planned destination for the Czarface record on #RSD17 isn't getting it after all. Anywhere vaguely Chester ish getting it?,NeilBradbury,465,Chester,United Kingdom
09:32:17,Spinning Discs - you were awesome. And the tea in the queue was appreciated! Have a fabulous day. #RSD17 https://t.co/LYqJFeg8a6,Katey5678,2575,Sheffield,United Kingdom
09:32:38,Off to @81renshaw for #RSD17,doubleshiny,1347,Runcorn,United Kingdom
09:32:39,Happy #RSD17 👍🏻,Niaow,523,Bangor,United Kingdom
09:33:34,@trish75269472 @RSDUK Trish so glad you were first &amp; Bagged everything you were after!!! Hope you haven't dented yr… https://t.co/Jhj9FkgKmS,RecordsUK,1183,Eastbourne,United Kingdom
09:33:34,The Atomic Bomb! Band's tribute to William Onyeabor on #rsd17 (just noticed that @sinkane is behind it - unsurprisi… https://t.co/idqZ6CxXaL,endaguinan,1762,Islington,United Kingdom
09:34:02,Thank you to everyone that has popped in so far. We've still got plenty of #RSD17 stock left. Don't forget to use the hashtag #RaptureRSD17!,RaptureWitney,2766,London,United Kingdom
09:35:18,@boonerang ... well ... 1.5hrs of queueing ... and it sold out; sorry my friend ... I tried :( https://t.co/C9bYmsOvAB,rick_threlfall,2762,Manchester,United Kingdom
09:35:20,Interesting release from Sia. Taking digital back to physical by releasing her Spotify Session on Vinyl. It's the way forward 🤷🏼‍♂️ #RSD17,iamfabish,1048,Lambeth,United Kingdom
09:35:38,"From @HeadHeritage this must be the pick of my #RSD17 haul this morning. Amongst the Bowie, Iggy and T-rex fans I d… https://t.co/FkTP7glqfT",adriangault,28,Claypole,United Kingdom
09:35:47,Always sad not to be having fun in LDN with @_caitlinhickey on record store day 💖 #RSD17,MillyMayBlenkin,258,Caerphilly,United Kingdom
09:36:15,"We've got some cracking jazz LPs on sale today for #RecordStoreDay. 10% off all vinyl/CDs, 15% off for 3+ #RSD17… https://t.co/w18tAwM2VF",SouthLndnMusic,351,South London Music,United Kingdom
09:36:53,"At least SOMEONE is happy about me being up at 4 am... #RSD17 yeah, baby! https://t.co/C9cl7VNf7u",amandarmoser,91,Austin,United States
09:37:58,Get to @TruckMusicStore nice and early today for some quality #RSD17 deals! 🎧 https://t.co/Pwhfd1dkKo,UPPCinema,2097,Oxford,United Kingdom
09:38:14,"To celebrate #recordstoreday2017 we've designed a #PosterittyStyle album sleeve quiz, can you name the band/artist… https://t.co/tlCIyMAuoG",posteritty,7464,Sheffield,United Kingdom
09:38:43,"Listening to #60ftDolls today, seems kinda appropriate, a great Port band. #happyshopper #RSD17 Newport",chrispevans1,4424,Newport,United Kingdom
09:39:35,⒈ #EarthDay⒉ #RSD17⒊ Michele Scarponi⒋ #marchforscience⒌ Eric Pickles2017/4/22 10:35 BST #trndnl https://t.co/do7Hdxwcnc,trendinaliaGB,8522,London,United Kingdom
09:41:03,@Stad_Antwerpen #coffee&amp;vinyl https://t.co/FwMnRYnZCj,Herman_Du_Bois,312,Antwerpen,België
09:41:22,Ray tore up and down the mall on the BMW bike thats on display next to the @Corks96FM lads this morning! Epic stuff! #RSD17 #hadtobethere,MusicZoneDV,1214,Cork,Ireland
09:41:41,"Managed to scoop the #ethiopiques 7"" box set I was after #RSD17 #rsd2017 #recordstoreday2017",alexlodgemusic,854,Tottenham,United Kingdom
09:42:15,Celebrating #RSD17 ?This #design is available nowhttps://t.co/MBzgqPVpNU#rsd2017 #GraphicDesign #RecordStoreDay https://t.co/Cz2vY7B8d1,22forty,2260,Egham,United Kingdom
09:42:15,Adore this... https://t.co/KBOmHLfFAq,babbamoo,252,Salisbury,United Kingdom
09:44:15,#tb to NYC2011. Half Believing by @theblackangels is my top track of 2017 so far. Picking up Death Song &amp; seeing th… https://t.co/EL0ZwzjIPR,ValentineMick,273,Rough Trade,United Kingdom
09:44:36,@recordstoreday sadly now a joke ! #RecordStoreDay #recordstoreday2017 #RSD17 #rsd2017 #TheThe,Stephen_Tilney,680,Kingston upon Thames,United Kingdom
09:44:52,What you up to this #Saturday? Are you visiting a record store on #RSD17? Or something else?  Drop us a tweet and let us know!,SparkSunderland,11246,Sunderland,United Kingdom
09:46:55,"#RSD17 Great to see the crowds in Amersham, supporting this great initiative. #longlivevynil",gbsalvidge,137,Hillingdon,United Kingdom
09:47:47,You are a legend! Thanks for christening our new DJ zone. X Diolch a cariad mawr xx  https://t.co/w1V6L0ll3Y,spillersrecords,20993,Cardiff,United Kingdom
09:48:15,Jarkko tiiviisti totuuden taas kerran varsin hyvin. #rsd2017 #RSD17 https://t.co/RudcmHHGAF,BoogieSanta,992,Helsinki,Suomi
09:48:25,Remember that record shops are open all year round &amp; not just one day a year for @RSDUK Ebay profiteers #RSD17 @records_forever @RoughTrade,gramsci13,833,Nottingham,United Kingdom
09:49:30,#RSD17 @BengansGBG @Stockholmsstad https://t.co/OCASG4f9qh,kebabmedris,988,Stockholm,Sverige
09:50:19,Do as the man says - this is wonderful! https://t.co/buxEjn8Wfk,lisaannejenkins,1992,Hackney,United Kingdom
09:50:34,Cheers @Audio_Gold #elastica #RSD17 #rsd #LoveVinyl @Art_Vinyl https://t.co/uW7i4Tr1Zo,Kevomara,127,Alexandra Palace,United Kingdom
09:50:42,.@RSDUK @berwickstlondon @BRSArchive @BBC_Arena Entrance To #RSD17 @01zero_one #Soho Screening. Hopkins St. Paralle… https://t.co/JVPmT93n7Z,TheMuseumOfSoho,2706,London,United Kingdom
09:51:51,Shoutout to @Philet_o_Phil- for as much as he didn't want to come along for #RSD17 -he did. A true pal. What a guy. https://t.co/jtBBCUkejd,Nevixd,711,West Babylon,United States
09:51:52,Excited about playing as a @BBCIntroCorn act today at the @PorthlevenFest . 3pm at the lime kiln. #RSD17 @bbcintroducing #therosiecrowband,Laylaastley,151,Helford,United Kingdom
09:52:01,We're ready? Are You?#RSD17 #Gent https://t.co/LGRdhVMjzw,WoolEShop,109,Gent,België
09:52:38,"Meta comprar discos en "" Iurop"" y en USA por el #recordstoreday2017Mi #RSD17 va a hacer otra vez el martesNo voy… https://t.co/vhr8CByhex",ubbi2015,171,Buenos Aires,Argentina
09:52:58,Nothing specifically from #RSD17 but a few gems nonetheless. https://t.co/WxNiTVbdZf,QuarshTony,39,Leighton Buzzard,United Kingdom
09:53:30,🎵 #RSD17 🎸2 x #vinyl #Album #MarcBolan #TRex #live #70s #concert #vinylrecords #RecordStoreDay #rsduk… https://t.co/tY8X7GEj5i,CosmicDwellings,5387,North East,United Kingdom
09:53:59,@BBC6Music #RSD17 at @MusicNostalgia1 brilliant again. For 10th year took 10yr old son Jude who chose Little Mix. Bowie and Manics for me,ChristianDenley,250,Trewellard,United Kingdom
09:55:25,Come on then fellow music heads. Your fave vinyl EVER? Go! @nickcicero @PaulSpain @pauliewaulnutts @karenstrunks @SlapBack_NYC 🎼🎶🎙 #RSD17,LPearmanPhotos,3337,North East,United Kingdom
09:57:36,Happy #RSD17 everybody. I'm closing out this party tonight alongside some heavy weights. Playing on a #Vinyl only t… https://t.co/KR89jyqCRL,NeilBopperson,1032,Manchester,United Kingdom
09:57:41,#rsd17 is now trending in #Bristolhttps://t.co/5CW4f5MLbv https://t.co/faEc6CxN37,TrendsBristol,947,City of Bristol,United Kingdom
09:57:42,@REFLEX_CD_VINYL 2 hours me and @PaulaMcPhail have waited...but the end is in sight!! #RSD17 https://t.co/uaInaKeDm6,MelissaHooker3,65,Newcastle Upon Tyne,United Kingdom
09:58:28,Another successful Record Store Day @SoundKnowledge #RSD17 As usual came away with a couple of unplanned extras. https://t.co/EiKqCDrWtF,Dragononmyback,107,Swindon,United Kingdom
09:59:07,"We are live in @douglasvillage   @MusicZoneDV for #RSD17 . Great crowd, Great Atmosphere and Great Music #WeAreCork https://t.co/4HBag2pbW6",Corks96FM,31202,Cork,Ireland
09:59:20,Como debe ser... #RSD17 https://t.co/VOYfd7FQsM,danizabalza,389,Santurtzi,España
09:59:25,Support your local record store all year round as they're not just open on @RSDUK for Ebay profiteers #RSD17 @records_forever @RoughTrade,gramsci13,833,Nottingham,United Kingdom
09:59:36,⒈ #EarthDay⒉ #RSD17⒊ #marchforscience⒋ Michele Scarponi⒌ #SaturdayKitchen2017/4/22 10:55 BST #trndnl https://t.co/do7Hdxwcnc,trendinaliaGB,8522,London,United Kingdom
09:59:37,"It's been a long, long, long wait outside Casbah Records in Greenwich for #RSD17 . I suspect their handful of Beatles records may have gone.",peepculture,116,Greenwich,United Kingdom
09:59:56,#RSD17 #TheDoors  #PinkFloyd #microseiki https://t.co/xEhTpRcVHl,Borrebeer,214,Aa en Hunze,Nederland
10:00:08,At @MusicZoneDV picking out vinyls and listening to music live....... perfect #RSD17  https://t.co/q0FDT5BmT4,AJw_02,89,Cork,Ireland
10:00:08,"Get me to crash records, I've got loads of vinyl to buy #RSD17",benjamindainty,456,Grimsby,United Kingdom
10:00:51,"Doing 11 EPCs in 2 days, flying to Glasgow to speak at an Energy Exchange and back again to play in the Kirkwall Ci… https://t.co/2a4QZq4oAA",robertleslie69,730,Kirkwall,United Kingdom
10:01:27,Another successful #RSD17 @SoundKnowledge_  As usual came away with a couple of unplanned extras. https://t.co/ICW1qgpebZ,Dragononmyback,107,Swindon,United Kingdom
10:02:33,"Oggi si celebra il Record Store Day, supportate i negozi di dischi indipendenti! https://t.co/yfP72e7Ok5… https://t.co/9gkvU2WHxa",rockonitalia,27661,Padova,Italia
10:02:52,It's a shame but #RSD17 releases appearing on eBay already #ffs,ironman586,48,Camden Town,United Kingdom
10:03:06,Tijd om een plaatje op te zetten... #rsd17 https://t.co/z3eZAhV8j0,PeterVGre,772,Zoetermeer,Nederland
10:03:24,Just saw someone carrying a Joy Division album. I bet they don't even have the t-shirt. #RSD17,warbwarb,919,Manchester,United Kingdom
10:05:35,Is anybody else missing their download code from the acoustic pack? #thecure #rsd17,liqueurband,973,Norwich,United Kingdom
10:05:54,#RecordStoreDay with an illustration focus - I like this! #RSD17 https://t.co/rRF4OWCdHF,ClaireFPollock,639,Lewisham,United Kingdom
10:06:11,Oh how I wish I could be out and about today. https://t.co/zyszW1Fasl,jkoe72,243,Pickerington,United States
10:06:26,#RSD17 raining now in #Leeds outside @JumboRecords Nooo!,catherinejebson,591,Leeds,United Kingdom
10:07:08,"The conversation I was having at 4am. Still, got everything on my list though. @BanquetRecords #RSD17 https://t.co/N0m2eQWdNI",Chimbles84,295,Richmond,United Kingdom
10:07:19,Anna Calvi Live at Meltdown Rsd17 #annacalvi #rsd2017 #vinyl #oltrepiu #oltrepiulifestore… https://t.co/r0lwjQXq5d,marcellovai,56,Chiavari,Italia
10:07:25,"If you're wondering where to shop on Record Store Day in Berlin, we've got you covered - https://t.co/mBn7XlkYy1 #RSD17 #rsd2017 #rsd",delveberlin,32,Berlin,Germany
10:07:39,Thanks for the kind words Steven nice to meet you too! Hope you got all you wanted :) https://t.co/aidUFvtzKM,RideTheNetwork,2806,Oxford,United Kingdom
10:07:48,#RSD17 who else needs the loo? #QueueWoes,catherinejebson,591,Leeds,United Kingdom
10:08:28,"Breakfast with the gang #RSD17 (@ Blackstone Family Restaurant in Green Bay, WI) https://t.co/yxFanobLVx",RockNRollLand1,1467,Green Bay,United States
10:09:13,This @PaulMcCartney tweet sparked me into action &amp; now happily listening to #BandOnTheRun 1974📀  #Mo&amp;RayPowerpressie https://t.co/enjGu11sVD,bairbrepower,11318,Dublin City,Ireland
10:09:23,Massive queue of people waiting to buy their new music 🙌🏻🎶 #RSD17 @ Rough Trade Nottingham https://t.co/iOJG99lhqd,danmcgrady,575,Nottingham,United Kingdom
10:09:43,#RSD17 is today &amp; we have plenty of records available in store to show off. Hope you all get the one yer after ✔️⚫️ https://t.co/ui3y7vTdSI,PG_Leeds,2216,Leeds,United Kingdom
10:09:45,Chuffed with my purchase on #RSD17 with one of my favourite bands of all time on a nice piece of 180g vinyl. @Elbow… https://t.co/P6TRAVQlAh,Big_Jim_Norwich,361,East,United Kingdom
10:10:03,@jonathon_247 @PhilAlexanderUK @Byrne07Byrne @AndyLittle15 @RocketRecording giving the @goatband a spin #RSD17 via… https://t.co/TdNCsSN2yF,Nuttymanuk,335,Pean Hill,United Kingdom
10:10:22,#RSD17 ...and the MOJO came too - which was nice. https://t.co/G0imLqKMyQ,NGBenj,133,Leeds,United Kingdom
10:10:27,I will fight anyone that gets between me and my copy of the Sundays - Blind. #RSD17 #rsd2017,ServoWHU42,348,Record Den,United States
